date,apy_roi,apy_cpi,cpi_one_dollar,roi_one_dollar,num_il_2,num_il_1,num_al_2,num_al_1,num_il,num_non_taylor_2,num_non_taylor_1,num_non_taylor,earn_norm_lc,earn_norm_cc,mo_earn_lc_norm,cum_mo_earn_lc_norm,mo_earn_cc_norm,cum_mo_earn_cc_norm,mo_earn_inv_lc_norm,cum_mo_earn_inv_lc_norm,mo_earn_inv_cc_norm,cum_mo_earn_inv_cc_norm,mo_earn_ss_man_norm,cum_mo_earn_ss_man_norm,mo_earn_ss_woman_norm,cum_mo_earn_ss_woman_norm,mo_earn_ss_norm,cum_mo_earn_ss_norm,mo_earn_pen_man_norm,cum_mo_earn_pen_man_norm,mo_earn_pen_woman_norm,cum_mo_earn_pen_woman_norm,mo_earn_pen_norm,cum_mo_earn_pen_norm,exp_norm_total_lc,exp_norm_total_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm,mo_exp_lc_norm,cum_mo_exp_lc_norm,mo_exp_cc_norm,cum_mo_exp_cc_norm,mo_exp_al_cc_norm,cum_mo_exp_al_cc_norm,mo_exp_non_taylor_norm,cum_mo_exp_non_taylor_norm,mo_exp_total_lc_norm,cum_mo_exp_total_lc_norm,mo_exp_total_cc_norm,cum_mo_exp_total_cc_norm,final_worth_cc_norm,final_worth_lc_norm
2038-01-31,4.00000000000007,4.00000000000007,1.5750808338272204,1.5750808338272204,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1611080.691479508,1808603.7942571652,23824.425846066195,3688133.4541344866,22374.763910791247,3936773.8266783333,0.0,0.0,0.0,0.0,3445.0,478855.0,2667.0,370713.0,6112.0,849568.0,3622.0363282166722,636264.2758320394,985.3462544070596,173090.64962161693,4607.382582623732,809354.9254536562,2720136.2701615198,2952673.7885418576,4023637.5718874577,3522945.059158017,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,57877.251981577814,1308299.432340698,0.0,1086147.9999999995,0.0,3104611.248356705,57877.251981577814,3356663.3885423033,6420623.524790365,7578348.284161454
2038-02-28,4.00000000000007,4.00000000000007,1.5802372386130996,1.5802372386130996,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1618953.0030162618,1814197.7881759033,23833.708708055958,3711967.1628425424,22199.92030856357,3958973.7469868967,0.0,0.0,0.0,0.0,3445.0,482300.0,2667.0,373380.0,6112.0,855680.0,3610.2174158400494,639874.4932478794,982.1310130383447,174072.78063465527,4592.348428878394,813947.2738825346,2720136.2701615198,3002674.683917524,4031065.473111337,3473940.6400055145,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,58066.10877587356,1366365.5411165718,0.0,1086147.9999999995,0.0,3104611.248356705,58066.10877587385,3414729.497318177,6420623.524790365,7578348.284161454
2038-03-31,4.00000000000007,4.00000000000007,1.5854105241264596,1.5854105241264596,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1626823.8644166633,1819613.6243398543,23842.961279533967,3735810.124122076,22025.0309804859,3980998.7779673827,0.0,0.0,0.0,0.0,3445.0,485745.0,2667.0,376047.0,6112.0,861792.0,3598.4370692526973,643472.9303171322,978.926263186711,175051.70689784197,4577.363332439409,818524.637214974,2720136.2701615198,3052701.896547308,4038469.1366673005,3424906.6520398,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,58255.58182072623,1424621.122937298,0.0,1086147.9999999995,0.0,3104611.248356705,58255.58182072608,3472985.079138903,6420623.524790365,7578348.284161454
2038-04-30,4.00000000000007,4.00000000000007,1.5906007456304092,1.5906007456304092,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1634693.2013236901,1824851.7876032612,23852.18365934067,3759662.307781417,21850.094064903635,4002848.872032286,0.0,0.0,0.0,0.0,3445.0,489190.0,2667.0,378714.0,6112.0,867904.0,3586.695162612233,647059.6254797444,975.7319706177364,176027.4388684597,4562.4271332299695,823087.0643482041,2720136.2701615198,3102755.958817918,4045848.6416442473,3375842.5734841884,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,58445.673126996146,1483066.796064294,0.0,1086147.9999999995,0.0,3104611.248356705,58445.67312699585,3531430.752265899,6420623.524790365,7578348.284161454
2038-05-31,4.00000000000007,4.00000000000007,1.5958079585689748,1.5958079585689748,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1642560.9398810216,1829912.7595356717,23861.375945992575,3783523.6837274097,21675.10769967482,4024523.979731961,0.0,0.0,0.0,0.0,3445.0,492635.0,2667.0,381381.0,6112.0,874016.0,3574.991570486904,650634.6170502313,972.5481012087073,176999.9869696684,4547.539671695611,827634.6040198996,2720136.2701615198,3152837.403396275,4053204.066873009,3326747.8822471607,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,58636.38471210629,1541703.1807764003,0.0,1086147.9999999995,0.0,3104611.248356705,58636.384712106585,3590067.1369780055,6420623.524790365,7578348.284161454
2038-06-30,4.00000000000007,4.00000000000007,1.6010322185676917,1.6010322185676917,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1650427.006730565,1834797.0184316305,23870.538237685905,3807394.2219650955,21500.070022151354,4046024.0497541125,0.0,0.0,0.0,0.0,3445.0,496080.0,2667.0,384048.0,6112.0,880128.0,3563.3261678542494,654197.9432180856,969.374620948255,177969.36159061664,4532.700788802505,832167.3048087021,2720136.2701615198,3202946.7632351834,4060535.4909271826,3277622.055916807,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,58827.71860006183,1600530.899376462,0.0,1086147.9999999995,0.0,3104611.248356705,58827.71860006183,3648894.8555780672,6420623.524790365,7578348.284161454
2038-07-31,4.00000000000007,4.00000000000007,1.606273581434199,1.606273581434199,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1658291.3290099883,1839505.0393203197,23879.670632295514,3831273.892597391,21324.979169158116,4067349.0289232708,0.0,0.0,0.0,0.0,3445.0,499525.0,2667.0,386715.0,6112.0,886240.0,3551.6988300997623,657749.6420481853,966.2114959359914,178935.57308655264,4517.910326035753,836685.2151347379,2720136.2701615198,3253084.5715790014,4067842.992123981,3228464.5717552695,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,59019.67682147308,1659550.576197935,0.0,1086147.9999999995,0.0,3104611.248356705,59019.67682147337,3707914.5323995408,6420623.524790365,7578348.284161454
2038-08-31,4.00000000000007,4.00000000000007,1.6115321031588354,1.6115321031588354,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1666153.8343502681,1844037.2939751497,23888.773227377627,3855162.6658247686,21149.83327697398,4088498.862200245,0.0,0.0,0.0,0.0,3445.0,502970.0,2667.0,389382.0,6112.0,892352.0,3540.1094330155615,661289.7514812009,963.0586923821475,179898.6317789348,4503.168125397709,841188.3832601357,2720136.2701615198,3303251.361969316,4075126.6485250583,3179274.906693176,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,59212.26141357536,1718762.8376115104,0.0,1086147.9999999995,0.0,3104611.248356705,59212.26141357507,3767126.793813116,6420623.524790365,7578348.284161454
2038-09-30,4.00000000000007,4.00000000000007,1.6168078399152372,1.6168078399152372,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1674014.4508732439,1848394.2509233025,23897.846120169546,3879060.511944938,20974.63048131104,4109473.492681556,0.0,0.0,0.0,0.0,3445.0,506415.0,2667.0,392049.0,6112.0,898464.0,3528.5578527990624,664818.309334,959.9161766072122,180858.54795554202,4488.474029406275,845676.857289542,2720136.2701615198,3353447.6682506218,4082386.5379373534,3130052.5373240765,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,59405.47442025257,1778168.312031763,0.0,1086147.9999999995,0.0,3104611.248356705,59405.47442025257,3826532.2682333686,6420623.524790365,7578348.284161454
2038-10-31,4.00000000000007,4.00000000000007,1.622100848060939,1.622100848060939,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1681873.107189187,1852576.3754552233,23906.889407591767,3902967.40135253,20799.368917296346,4130272.861598852,0.0,0.0,0.0,0.0,3445.0,509860.0,2667.0,394716.0,6112.0,904576.0,3517.0439660516563,668335.3533000516,956.7839150415724,181815.33187058358,4473.827881093229,850150.6851706352,2720136.2701615198,3403674.0245760004,4089622.737913912,3080796.9398988727,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,59599.31789205741,1837767.6299238203,0.0,1086147.9999999995,0.0,3104611.248356705,59599.31789205741,3886131.586125426,6420623.524790365,7578348.284161454
2038-11-30,4.00000000000007,4.00000000000007,1.6274111841379746,1.6274111841379746,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1689729.7323943772,1856584.1296340644,23915.90318624793,3926883.304538778,20624.046719450114,4150896.908318302,0.0,0.0,0.0,0.0,3445.0,513305.0,2667.0,397383.0,6112.0,910688.0,3505.5676497773907,671840.920949829,953.6618742251552,182768.99374480874,4459.229524002546,854609.9146946378,2720136.2701615198,3453930.9654128053,4096835.3257547235,3031507.5903202486,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,59793.793886233805,1897561.423810054,0.0,1086147.9999999995,0.0,3104611.248356705,59793.79388623352,3945925.3800116596,6420623.524790365,7578348.284161454
2038-12-31,4.00000000000007,4.00000000000007,1.6327389048734826,1.6327389048734826,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1697584.2560686916,1860417.9723050809,23924.88755242741,3950808.1920912056,20448.66202166767,4171345.57033997,0.0,0.0,0.0,0.0,3445.0,516750.0,2667.0,400050.0,6112.0,916800.0,3494.1287813816552,675335.0497312107,950.550020807069,183719.54376561582,4444.678802188724,859054.5934968265,2720136.2701615198,3504219.0255483487,4104024.3785075424,2982183.964137089,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,59988.904466738255,1957550.3282767923,0.0,1086147.9999999995,0.0,3104611.248356705,59988.90446673854,4005914.284478398,6420623.524790365,7578348.284161454
2039-01-31,4.00000000000007,4.00000000000007,1.6380840671803107,1.6380840671803107,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1705436.6082732035,1864078.3591049742,23933.84260210443,3974742.03469331,20273.2129571979,4191618.7832971676,0.0,0.0,0.0,0.0,3445.0,520195.0,2667.0,402717.0,6112.0,922912.0,3482.727238669874,678817.7769698806,947.4483215452489,184666.99208716105,4430.175560215123,863484.7690570416,2720136.2701615198,3554538.740095593,4111189.972968711,2932825.5365389013,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,60184.651704262935,2017734.9799810553,0.0,1086147.9999999995,0.0,3104611.248356705,60184.651704262935,4066098.936182661,6420623.524790365,7578348.284161454
2039-02-28,4.00000000000007,4.00000000000007,1.643446728157625,1.643446728157625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1713286.7195477919,1867565.7424711906,23942.768430940498,3998684.8031242504,20097.697658624544,4211716.480955793,0.0,0.0,0.0,0.0,3445.0,523640.0,2667.0,405384.0,6112.0,929024.0,3471.362899846198,682289.1398697267,944.3567433060998,185611.34883046715,4415.719643152298,867900.4887001939,2720136.2701615198,3604890.644498845,4118332.185683981,2883431.7823502314,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,60381.03767625569,2078116.017657311,0.0,1086147.9999999995,0.0,3104611.248356705,60381.03767625541,4126479.973858916,6420623.524790365,7578348.284161454
2039-03-31,4.00000000000007,4.00000000000007,1.6488269450915194,1.6488269450915194,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1721134.5209087608,1870880.5716511698,23951.66513428496,4022636.4682585355,19922.114257846384,4231638.595213639,0.0,0.0,0.0,0.0,3445.0,527085.0,2667.0,408051.0,6112.0,935136.0,3460.0356435122058,685749.1755132389,941.2752530641444,186552.6240835313,4401.31089657635,872301.7995967703,2720136.2701615198,3655275.274539453,4125451.0929493294,2834002.1760250744,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,60578.064466944066,2138694.082124255,0.0,1086147.9999999995,0.0,3104611.248356705,60578.06446694435,4187058.0383258606,6420623.524790365,7578348.284161454
2039-04-30,4.00000000000007,4.00000000000007,1.654224775455627,1.654224775455627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1728979.943846471,1874023.292711544,23960.532807175943,4046597.0010657115,19746.460886056273,4251385.056099695,0.0,0.0,0.0,0.0,3445.0,530530.0,2667.0,410718.0,6112.0,941248.0,3448.745348665606,689197.9208619045,938.2038179016688,187490.82790143296,4386.949166567275,876688.7487633376,2720136.2701615198,3660111.365715991,4132546.770811778,2830117.9922668035,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15193.9335418391,2153888.015666094,0.0,1086147.9999999995,0.0,3104611.248356705,15193.933541838818,4202251.971867699,6420623.524790365,7578348.284161454
2039-05-31,4.00000000000007,4.00000000000007,1.659640276911735,1.659640276911735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1736822.9203229789,1877143.0845782815,23969.37154434112,4070566.3726100526,19719.47170471329,4271104.527804408,0.0,0.0,0.0,0.0,3445.0,533975.0,2667.0,413385.0,6112.0,947360.0,3437.4918946989437,692635.4127566034,935.1424050083717,188425.97030644133,4372.634299707315,881061.383063045,2720136.2701615198,3664981.2551265145,4139619.2950702016,2826196.9041460194,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15243.512218835724,2169131.52788493,0.0,1086147.9999999995,0.0,3104611.248356705,15243.512218835724,4217495.484086535,6420623.524790365,7578348.284161454
2039-06-30,4.00000000000007,4.00000000000007,1.6650735073104006,1.6650735073104006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1744663.3827696894,1880239.9016496039,23978.18144020003,4094544.554050253,19692.408812549496,4290796.936616958,0.0,0.0,0.0,0.0,3445.0,537420.0,2667.0,416052.0,6112.0,953472.0,3426.275161398314,696061.6879180018,932.0909816810138,189358.06128812235,4358.366143079328,885419.7492061243,2720136.2701615198,3669884.994263516,4146668.741276139,2822238.8703057063,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15293.252673900563,2184424.7805588306,0.0,1086147.9999999995,0.0,3104611.248356705,15293.252673901123,4232788.736760436,6420623.524790365,7578348.284161454
2039-07-31,4.00000000000007,4.00000000000007,1.670524524691568,1.670524524691568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1752501.264085017,1883313.698337584,23986.96258886333,4118531.516639116,19665.27192219659,4310462.208539154,0.0,0.0,0.0,0.0,3445.0,540865.0,2667.0,418719.0,6112.0,959584.0,3415.095028942077,699476.7829469439,929.049515323068,190287.11080344542,4344.144544265145,889763.8937503895,2720136.2701615198,3674822.634979353,4153695.1847345983,2818243.848995908,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15343.155434924292,2199767.935993755,0.0,1086147.9999999995,0.0,3104611.248356705,15343.155434924292,4248131.89219536,6420623.524790365,7578348.284161454
2039-08-31,4.00000000000007,4.00000000000007,1.6759933872851898,1.6759933872851898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1760336.4976320562,1886364.4290668184,23995.715084134565,4142527.231723251,19638.060745501585,4330100.269284656,0.0,0.0,0.0,0.0,3445.0,544310.0,2667.0,421386.0,6112.0,965696.0,3403.9513778995765,702880.7343248435,926.017973444372,191213.1287768898,4329.969351343949,894093.8631017334,2720136.2701615198,3679794.229486801,4160698.700504865,2814211.798073287,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15393.22103152088,2215161.1570252758,0.0,1086147.9999999995,0.0,3104611.248356705,15393.221031520601,4263525.11322688,6420623.524790365,7578348.284161454
2039-09-30,4.00000000000007,4.00000000000007,1.6814801535118475,1.6814801535118475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1768169.0172362644,1889392.0482731026,24004.43901951128,4166531.6707427623,19610.774993522697,4349711.044278179,0.0,0.0,0.0,0.0,3445.0,547755.0,2667.0,424053.0,6112.0,971808.0,3392.8440892298663,706273.5784140733,922.9963236607804,192136.12510055056,4315.840412890647,898409.703514624,2720136.2701615198,3684799.8303596056,4167679.3634013017,2810142.6750006806,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15443.449995031666,2230604.6070203073,0.0,1086147.9999999995,0.0,3104611.248356705,15443.449995031666,4278968.563221912,6420623.524790365,7578348.284161454
2039-10-31,4.00000000000007,4.00000000000007,1.6869848819833773,1.6869848819833773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1775998.7571831543,1892396.5104021092,24013.134488186457,4190544.8052309486,19583.414376528315,4369294.458654707,0.0,0.0,0.0,0.0,3445.0,551200.0,2667.0,426720.0,6112.0,977920.0,3381.7730442804373,709655.3514583538,919.9845336938192,193056.10963424438,4301.7575779742565,902711.4610925983,2720136.2701615198,3689839.490533035,4174637.2479941472,2806036.436846651,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15493.842858533031,2246098.4498788402,0.0,1086147.9999999995,0.0,3104611.248356705,15493.842858532755,4294462.406080444,6420623.524790365,7578348.284161454
2039-11-30,4.00000000000007,4.00000000000007,1.6925076315034944,1.6925076315034944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1783825.6522159958,1895377.7699080703,24021.801583048487,4214566.606813997,19555.97860399181,4388850.437258699,0.0,0.0,0.0,0.0,3445.0,554645.0,2667.0,429387.0,6112.0,984032.0,3370.738124785951,713026.0895831398,916.9825713703411,193973.09220561472,4287.720696156292,906999.1817887545,2720136.2701615198,3694913.2633044417,4181572.4286103128,2801893.0402850336,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15544.400156839274,2261642.8500356795,0.0,1086147.9999999995,0.0,3104611.248356705,15544.40015683955,4310006.806237284,6420623.524790365,7578348.284161454
2039-12-31,4.00000000000007,4.00000000000007,1.6980484610684226,1.6980484610684226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1791649.6375335278,1898335.78125246,24030.440396682498,4238597.047210679,19528.467384590218,4408378.904643289,0.0,0.0,0.0,0.0,3445.0,558090.0,2667.0,432054.0,6112.0,990144.0,3359.739212866975,716385.8287960067,913.9904046221815,194887.08261023692,4273.729617489156,911272.9114062437,2720136.2701615198,3700021.2023338266,4188484.9793341765,2797712.441594479,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15595.12242651097,2277237.9724621903,0.0,1086147.9999999995,0.0,3104611.248356705,15595.12242651097,4325601.928663795,6420623.524790365,7578348.284161454
2040-01-31,4.00000000000007,4.00000000000007,1.703607429867524,1.703607429867524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1799470.6487876815,1901270.4989026817,24039.051021371975,4262636.098232051,19500.880426199376,4427879.785069488,0.0,0.0,0.0,0.0,3445.0,561535.0,2667.0,434721.0,6112.0,996256.0,3348.7761910287236,719734.6049870355,911.0080014858157,195798.09061172273,4259.784192514539,915532.6955987582,2720136.2701615198,3705163.361644406,4195374.974008378,2793494.5966579933,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15646.010205859366,2292883.9826680496,0.0,1086147.9999999995,0.0,3104611.248356705,15646.010205859093,4341247.938869654,6420623.524790365,7578348.284161454
2040-02-29,4.00000000000007,4.00000000000007,1.7091845972839308,1.7091845972839308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1807288.6220813114,1904181.8773307588,24047.633549098922,4286683.73178115,19473.217435893162,4447353.002505382,0.0,0.0,0.0,0.0,3445.0,564980.0,2667.0,437388.0,6112.0,1002368.0,3337.8489421598047,723072.4539291953,908.0353301020187,196706.12594182475,4245.884272261824,919778.57987102,2720136.2701615198,3710339.7956231833,4202242.486234598,2789239.4609624674,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15697.064034951558,2308581.046703001,0.0,1086147.9999999995,0.0,3104611.248356705,15697.06403495183,4356945.002904606,6420623.524790365,7578348.284161454
2040-03-31,4.00000000000007,4.00000000000007,1.7147800228951808,1.7147800228951808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1815103.4939659394,1907069.8710120257,24056.188071545403,4310739.919852695,19445.478119937303,4466798.480625319,0.0,0.0,0.0,0.0,3445.0,568425.0,2667.0,440055.0,6112.0,1008480.0,3326.957349530966,726399.4112787263,905.0723587155231,197611.19830054027,4232.0297082464895,924010.6095792665,2720136.2701615198,3715550.559021522,4209087.589374357,2784946.9895982165,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15748.28445561774,2324329.331158619,0.0,1086147.9999999995,0.0,3104611.248356705,15748.28445561774,4372693.287360224,6420623.524790365,7578348.284161454
2040-04-30,4.00000000000007,4.00000000000007,1.7203937664738527,1.7203937664738527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1822915.2014395066,1909934.4344238238,24064.714680094476,4334804.63453279,19417.66218378975,4486216.142809109,0.0,0.0,0.0,0.0,3445.0,571870.0,2667.0,442722.0,6112.0,1014592.0,3316.101296793851,729715.5125755202,902.1190556746812,198513.31735621495,4218.220352468532,928228.8299317351,2720136.2701615198,3720795.706955729,4215910.356549788,2780617.137258497,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15799.672011455637,2340129.0031700744,0.0,1086147.9999999995,0.0,3104611.248356705,15799.672011455637,4388492.959371679,6420623.524790365,7578348.284161454
2040-05-31,4.00000000000007,4.00000000000007,1.726025887988205,1.726025887988205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1830723.681944134,1912775.5220441986,24073.213465830333,4358877.84799862,19389.769332094278,4505605.912141203,0.0,0.0,0.0,0.0,3445.0,575315.0,2667.0,445389.0,6112.0,1020704.0,3305.2806679797523,733020.7932434999,899.1753894311264,199412.49274564607,4204.456057410878,932433.285989146,2720136.2701615198,3726075.294907634,4222710.860644425,2776249.8582390333,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,15851.227247837009,2355980.2304179114,0.0,1086147.9999999995,0.0,3104611.248356705,15851.227247837009,4404344.186619516,6420623.524790365,7578348.284161454
2040-06-30,4.00000000000007,4.00000000000007,1.7316764476028172,1.7316764476028172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838528.8733638963,1915593.0883506013,24081.684519540802,4382959.5325181605,19361.799268680094,4524967.711409883,0.0,0.0,0.0,0.0,3445.0,578760.0,2667.0,448056.0,6112.0,1026816.0,3294.495347498378,736315.2885909983,896.241328539436,200308.73407418552,4190.7366760378145,936624.0226651838,2720136.2701615198,3726075.294907634,4229489.174303981,2787748.057149449,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,0.0,2355980.2304179114,0.0,1086147.9999999995,0.0,3104611.248356705,0.0,4404344.186619516,6420623.524790365,7578348.284161454
